TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr6	35722660	35722670	-	8.20503	0.04862	0.03404	0.07314	0.04682	0.07405
chr6	37353420	37353430	-	7.56275	0.04726	0.06951	0.04689	0.04822	0.04003
chr6	38715481	38715491	-	8.29113	0.01706	0.02751	0.01444	0.01832	0.02227
chr6	39115050	39115060	-	8.20503	0.27766	0.49184	0.39143	0.36634	0.23258
chr6	39154266	39154276	+	7.89121	0.00997	0.01471	0.01467	0.01435	0.01571
chr6	39276902	39276912	-	7.93587	0.01974	0.02199	0.01855	0.02427	0.02266
chr6	41209011	41209021	+	7.88258	0.01234	0.00818	0.01281	0.01316	0.01758
chr6	41319061	41319071	+	8.16037	0.17297	0.35236	0.24429	0.2093	0.21972
chr6	41470768	41470778	+	7.70952	0.10041	0.21363	0.15832	0.10877	0.10867
chr6	42240036	42240046	-	8.20503	0.0327	0.07385	0.0355	0.03916	0.04532
chr6	42706331	42706341	+	7.46801	0.01801	0.02455	0.01638	0.01565	0.01309
chr6	43053902	43053912	+	7.46801	0.80261	1.5918	0.87221	0.92898	0.83744
chr6	43833628	43833638	+	7.46801	0.02652	0.01211	0.02234	0.03407	0.02235
chr6	43972408	43972418	+	8.15174	0.06241	0.05394	0.06522	0.04129	0.03835
chr6	43978850	43978860	-	8.11756	0.02761	0.02545	0.01826	0.01754	0.0193
chr6	44342608	44342618	-	9.24401	0.03375	0.04297	0.0218	0.02472	0.04031
chr6	47478263	47478273	-	8.29113	0.24139	0.24426	0.26767	0.20332	0.18919
chr6	49713541	49713551	-	7.40189	0.0128	0.03853	0.01214	0.01282	0.0244
chr6	52679195	52679205	+	7.95585	0.02173	0.02088	0.01834	0.03107	0.02524
chr6	54773653	54773663	-	7.97731	0.00829	0.01308	0.01837	0.03628	0.01695
chr6	56515497	56515507	+	8.29113	0.01425	0.02131	0.0119	0.01175	0.01896
chr6	56671760	56671770	-	7.38191	0.05005	0.1392	0.0346	0.0462	0.05399
chr6	57961533	57961543	+	7.93587	0.48395	1.06932	0.51532	0.56593	0.68466
chr6	69880744	69880754	+	8.70569	0.00981	0.01541	0.01179	0.0104	0.0115
chr6	70955897	70955907	-	7.6497	0.10124	0.14371	0.10319	0.11302	0.10205
chr6	72324815	72324825	-	7.93587	0.01352	0.01144	0.00785	0.01137	0.01364
chr6	73202775	73202785	+	8.97485	0.01025	0.01941	0.01025	0.01858	0.0127
chr6	73714103	73714113	+	8.97485	0.01129	0.01088	0.01039	0.01154	0.01409
chr6	80004243	80004253	+	8.20366	0.29419	0.40185	0.33179	0.30893	0.22568
chr6	82836258	82836268	-	8.03146	0.01164	0.02074	0.00877	0.00976	0.01225
chr6	87736684	87736694	-	7.40189	0.02741	0.05378	0.01775	0.02871	0.02776
chr6	88178083	88178093	-	8.29113	0.01559	0.01127	0.01568	0.01536	0.01618
chr6	88730294	88730304	-	7.93587	0.0098	0.01148	0.02364	0.01458	0.01246
chr6	89065048	89065058	-	7.38191	0.01455	0.01593	0.01788	0.0145	0.01971
chr6	89674497	89674507	-	7.38191	0.0302	0.02382	0.02571	0.02538	0.0296
chr6	92811162	92811172	-	8.61959	0.02065	0.02045	0.02438	0.02157	0.03523
chr6	96738462	96738472	+	8.70569	0.00945	0.00721	0.00723	0.01174	0.01113
chr6	97533800	97533810	-	8.61959	0.00937	0.01168	0.00691	0.01044	0.0126
chr6	102910987	102910997	+	7.6497	0.01144	0.0112	0.01506	0.01485	0.02363
chr6	104940377	104940387	-	7.6497	0.01351	0.01821	0.01878	0.0117	0.01358
chr6	106867117	106867127	+	8.97485	0.02217	0.0188	0.06276	0.02313	0.02664
chr6	107426409	107426419	+	7.46801	0.00818	0.00618	0.01942	0.00881	0.01549
chr6	107600289	107600299	-	8.22501	0.01397	0.04093	0.01851	0.01189	0.01922
chr6	107832808	107832818	-	9.24401	0.01821	0.03549	0.02307	0.01802	0.01808
chr6	108115424	108115434	-	8.15174	0.02349	0.06884	0.02235	0.01578	0.02396
chr6	110180084	110180094	-	8.97485	0.9732	1.41102	1.16156	1.0453	1.22346
chr6	111873225	111873235	-	7.40189	0.19702	0.25437	0.18152	0.14096	0.17778
chr6	112038332	112038342	-	9.79797	0.01978	0.01777	0.01953	0.02686	0.03257
chr6	112347247	112347257	+	7.46801	0.00999	0.01179	0.00696	0.00764	0.01194
chr6	114342171	114342181	+	7.46801	0.01818	0.01441	0.01389	0.01818	0.02477
chr6	116112097	116112107	-	8.80128	0.05376	0.03038	0.07449	0.04338	0.04877
chr6	117182133	117182143	+	8.90873	0.00885	0.0126	0.00987	0.01512	0.02161
chr6	117548117	117548127	-	9.24401	0.0352	0.03055	0.04794	0.06252	0.04486
chr6	117907398	117907408	-	8.56029	0.01529	0.02082	0.01031	0.01311	0.01929
chr6	119893871	119893881	-	8.8018	0.01301	0.01132	0.00653	0.01012	0.01127
chr6	122471901	122471911	+	7.5636	1.00236	1.1058	0.99285	0.966	1.08486
chr6	122605660	122605670	+	7.89121	0.01473	0.02958	0.01353	0.01202	0.03092
chr6	122910323	122910333	-	8.20503	0.00823	0.0096	0.0099	0.0096	0.01471
chr6	127303794	127303804	+	8.63957	0.01312	0.02238	0.01308	0.0146	0.02392
chr6	129187305	129187315	+	7.93587	0.0205	0.01648	0.01259	0.00995	0.01685
chr6	130529883	130529893	+	7.70952	0.0138	0.16554	0.02869	0.01405	0.01591
chr6	130529933	130529943	+	9.71187	0.01128	0.11634	0.02248	0.01077	0.01254
chr6	131384082	131384092	+	7.79647	0.01596	0.01853	0.03745	0.01845	0.03241
chr6	132798698	132798708	-	7.79647	0.22644	0.34135	0.21072	0.23634	0.28788
chr6	133838016	133838026	-	9.15706	0.07359	0.31184	0.12763	0.09116	0.10234
chr6	136753919	136753929	+	8.11756	0.01724	0.01802	0.04279	0.03206	0.01535
chr6	138647742	138647752	-	9.84078	0.01232	0.01746	0.00833	0.00598	0.01265
chr6	138773494	138773504	+	7.79562	1.20898	1.35012	1.12022	1.22015	1.2227
chr6	138874041	138874051	-	7.46801	0.04508	0.02907	0.02379	0.04091	0.03151
chr6	141041592	141041602	-	7.46801	0.02199	0.01256	0.01707	0.01536	0.02097
chr6	144186935	144186945	-	9.24401	0.01173	0.0241	0.01739	0.01734	0.01661
chr6	145086463	145086473	-	8.8018	0.01716	0.01474	0.01556	0.02216	0.02775
chr6	145735511	145735521	+	8.8018	0.28615	0.35824	0.24272	0.31145	0.29412
chr6	145814983	145814993	-	7.46801	0.241	0.37977	0.29493	0.27194	0.21324
chr6	145824328	145824338	-	7.38191	0.01332	0.01119	0.00947	0.01138	0.01454
chr6	148145109	148145119	+	7.79647	0.04333	0.10358	0.05213	0.04431	0.06592
chr6	148344897	148344907	+	10.75085	0.08119	0.06144	0.06387	0.04643	0.05223
chr6	149954803	149954813	+	7.38054	0.03224	0.04422	0.01549	0.02593	0.03342
chr6	155866723	155866733	-	7.46801	0.01109	0.00983	0.01201	0.01708	0.01676
chr6	156687537	156687547	+	8.56029	0.18597	0.20718	0.15465	0.2089	0.22146
chr6	157511234	157511244	+	8.29113	0.00951	0.01558	0.01165	0.0082	0.01178
chr6	158703225	158703235	-	8.56029	0.03445	0.12069	0.03665	0.03711	0.05992
chr6	158819497	158819507	+	8.97485	0.36317	0.48401	0.40938	0.47806	0.46948
chr6	161434877	161434887	+	8.20503	0.06451	0.22103	0.01959	0.04644	0.07191
chr6	163750549	163750559	-	8.20503	0.01554	0.01374	0.01316	0.01348	0.02463
chr6	164863309	164863319	+	8.90873	0.02516	0.01006	0.03202	0.03349	0.02833
chr6	165765255	165765265	-	7.46801	0.01736	0.01397	0.01735	0.01947	0.02488
chr6	165989318	165989328	-	10.06713	0.02585	0.08724	0.06206	0.01805	0.05779
chr6	166276675	166276685	+	7.97868	0.01484	0.02806	0.0127	0.01848	0.02115
chr6	166557273	166557283	+	8.56029	0.13111	0.17368	0.09831	0.09212	0.13482
chr6	167547016	167547026	-	7.89121	0.01599	0.01766	0.01842	0.0208	0.02492
chr6	167684578	167684588	+	7.79562	0.01558	0.03125	0.01177	0.01382	0.01902
chr6	167990030	167990040	-	8.20503	0.01563	0.01445	0.01715	0.01444	0.02205
chr6	167990087	167990097	-	8.20503	0.03441	0.0176	0.02852	0.029	0.02634
chr6	167990144	167990154	-	8.20503	0.04911	0.01767	0.04591	0.03725	0.01914
chr6	168096389	168096399	+	9.24401	0.01632	0.01593	0.01824	0.0221	0.02199
chr6	168263722	168263732	+	8.20503	0.01251	0.01541	0.01155	0.01245	0.01426
chr6	168939726	168939736	+	7.38191	0.07404	0.0133	0.01463	0.0355	0.02166
chr6	169724274	169724284	-	7.88258	0.08557	0.06668	0.064	0.06615	0.08419
chr6	169963885	169963895	-	7.6497	0.0251	0.01345	0.02582	0.01978	0.02617
chr6	170160851	170160861	+	7.46801	0.03181	0.02717	0.03732	0.02455	0.02427
chr6	170280604	170280614	+	8.90873	0.09946	0.12613	0.11312	0.09874	0.07544
chr6	170421528	170421538	-	7.56275	0.01203	0.01214	0.01536	0.01359	0.02324
chr7	318807	318817	-	8.20503	0.03419	0.01788	0.02659	0.03123	0.02657
chr7	455716	455726	-	7.46801	0.0335	0.0165	0.02288	0.0195	0.05258
chr7	530329	530339	+	9.73185	0.02502	0.02968	0.03379	0.0164	0.01594
chr7	739826	739836	+	7.46801	0.01593	0.01228	0.01516	0.01738	0.01838
chr7	873375	873385	+	8.03146	0.35093	0.35344	0.3512	0.33638	0.35254
chr7	964006	964016	+	9.79797	0.02465	0.02869	0.03068	0.02123	0.04109
chr7	964038	964048	+	9.79797	0.02994	0.02797	0.03141	0.02123	0.04046
chr7	982220	982230	+	8.88875	0.02397	0.07964	0.04232	0.03466	0.03744
chr7	1016037	1016047	-	7.86975	0.03017	0.025	0.03952	0.03089	0.02521
chr7	1037574	1037584	+	8.8018	0.02531	0.05327	0.03488	0.04026	0.02862
chr7	1446807	1446817	-	7.46801	0.06488	0.07005	0.04271	0.06643	0.04016
chr7	1469749	1469759	-	7.46801	0.10115	0.04871	0.06907	0.0761	0.0625
chr7	1506212	1506222	+	9.15706	0.17398	0.13252	0.19724	0.16565	0.12384
chr7	1531225	1531235	+	9.84078	0.15574	0.10434	0.10659	0.13434	0.12966
chr7	1875548	1875558	+	8.20503	0.0663	0.24966	0.09274	0.077	0.06502
chr7	1940280	1940290	-	7.47664	0.03325	0.04851	0.04867	0.05286	0.03844
chr7	2534927	2534937	+	7.46801	0.06368	0.0678	0.05674	0.06308	0.04105
chr7	2602854	2602864	+	7.5636	0.02787	0.04028	0.036	0.02702	0.02331
chr7	2790392	2790402	+	10.75085	0.02724	0.04941	0.02736	0.0154	0.01679
chr7	2906506	2906516	+	7.46801	0.02099	0.01364	0.02083	0.01669	0.02698
chr7	4066837	4066847	+	7.46801	0.01308	0.01339	0.00962	0.01136	0.02121
chr7	4198092	4198102	+	8.20503	0.02856	0.01983	0.0272	0.01684	0.02033
chr7	4799892	4799902	-	8.11756	0.02621	0.0258	0.03662	0.02301	0.03204
chr7	5131712	5131722	+	7.47664	0.01391	0.01253	0.01184	0.00859	0.01759
chr7	5238710	5238720	+	9.15706	0.03588	0.06854	0.04046	0.03869	0.03323
chr7	5419709	5419719	+	7.38106	0.25198	0.38726	0.23827	0.18347	0.19431
chr7	5787974	5787984	-	7.46801	0.02612	0.02704	0.02354	0.02651	0.03109
chr7	5995179	5995189	+	8.20503	0.0309	0.01695	0.0288	0.03644	0.03229
chr7	6526954	6526964	-	7.79647	0.01708	0.02136	0.02074	0.0232	0.03453
chr7	6854989	6854999	+	7.97868	0.05316	0.11289	0.04417	0.04061	0.05167
chr7	6919905	6919915	+	8.61959	0.02166	0.10903	0.01661	0.02598	0.01824
chr7	7640441	7640451	+	9.79797	1.35209	1.41922	1.19935	1.23059	1.06768
chr7	7969498	7969508	-	8.15174	0.10753	0.09386	0.09008	0.11139	0.09865
chr7	8261802	8261812	+	8.38672	0.47001	0.37385	0.34268	0.37605	0.33357
chr7	11636478	11636488	+	7.81645	0.01494	0.01174	0.01615	0.00997	0.01284
chr7	12556505	12556515	+	7.6497	0.01589	0.01317	0.01899	0.02141	0.0214
chr7	13489575	13489585	-	7.89121	0.02114	0.00981	0.01483	0.01564	0.02459
chr7	16645061	16645071	+	7.38106	0.18789	0.19186	0.19967	0.21252	0.16217
chr7	17815351	17815361	+	7.93587	0.01406	0.01474	0.0118	0.01427	0.01819
chr7	22129375	22129385	+	7.86975	0.01745	0.01285	0.01372	0.01608	0.01637
chr7	23014262	23014272	+	7.46801	0.82874	1.79964	1.32412	1.05568	1.28827
chr7	24968634	24968644	-	7.89121	0.01849	0.02895	0.01075	0.01048	0.0214
chr7	26200206	26200216	-	7.46801	0.40385	0.34941	0.28638	0.32192	0.24935
chr7	27131208	27131218	+	8.06426	0.0576	0.14518	0.06821	0.12076	0.08812
chr7	27192676	27192686	+	8.56029	0.06765	0.06092	0.03928	0.04022	0.05827
chr7	27449512	27449522	-	8.06478	0.01832	0.0213	0.01135	0.01534	0.01369
chr7	28272499	28272509	+	10.48169	0.01788	0.01811	0.01399	0.01355	0.01875
chr7	28853872	28853882	-	7.38191	0.04318	0.06437	0.02396	0.02652	0.0319
chr7	28958223	28958233	-	7.38054	0.13412	0.12956	0.14866	0.11606	0.10933
chr7	29598814	29598824	+	8.8018	0.06158	0.02646	0.05241	0.04927	0.06031
chr7	29649291	29649301	-	7.5636	0.02229	0.00873	0.0176	0.01756	0.0205
chr7	29944525	29944535	+	7.95585	0.01392	0.00799	0.01035	0.01247	0.01584
chr7	32070901	32070911	-	7.46801	0.03953	0.14383	0.03388	0.04257	0.08167
chr7	33062846	33062856	-	7.46801	2.19996	2.57427	2.14276	2.342	2.13185
chr7	36092525	36092535	+	7.46801	0.0205	0.01204	0.02106	0.02004	0.01613
chr7	37343014	37343024	+	8.98348	0.05086	0.0947	0.04572	0.04427	0.0398
chr7	38050021	38050031	-	7.38106	0.01381	0.0111	0.01173	0.01803	0.01887
chr7	40564289	40564299	+	8.8018	0.06883	0.05588	0.06916	0.07928	0.06712
chr7	43825624	43825634	-	7.81645	0.01705	0.0136	0.02034	0.02332	0.02214
chr7	44226028	44226038	-	9.15706	0.02209	0.02947	0.03025	0.02072	0.04697
chr7	44542831	44542841	-	8.61959	0.04384	0.03474	0.03313	0.0406	0.0255
chr7	45086578	45086588	+	7.6497	0.01435	0.04308	0.02308	0.02067	0.01743
chr7	47950575	47950585	-	7.97868	0.04886	0.05698	0.0456	0.02793	0.03935
chr7	51301417	51301427	+	8.38672	0.02555	0.02449	0.01926	0.03777	0.03372
chr7	53791145	53791155	-	9.79797	0.01403	0.00714	0.01425	0.01259	0.01084
chr7	55964623	55964633	-	9.24401	0.52467	0.62825	0.34709	0.47676	0.38654
chr7	55969753	55969763	+	7.89121	0.10986	0.01882	0.07063	0.0869	0.07298
chr7	63572228	63572238	+	8.20503	0.02378	0.0209	0.01849	0.02051	0.0292
chr7	64459874	64459884	+	8.11756	0.0092	0.00847	0.0175	0.01474	0.01291
chr7	64582810	64582820	-	7.6497	0.01115	0.00816	0.00993	0.01863	0.01911
chr7	65142369	65142379	+	8.16037	0.0338	0.01136	0.01844	0.01614	0.01583
chr7	65322252	65322262	+	7.70952	0.04761	0.02861	0.03075	0.05137	0.05971
chr7	67260040	67260050	-	8.88875	0.00917	0.00924	0.01495	0.01243	0.01716
chr7	70795754	70795764	+	7.97731	0.02221	0.02347	0.02137	0.02859	0.02372
chr7	72678683	72678693	+	9.84078	0.00902	0.0152	0.01054	0.01146	0.01229
chr7	73305018	73305028	+	9.79797	0.01488	0.03945	0.0294	0.02118	0.0278
chr7	73364094	73364104	-	7.81645	0.02513	0.01488	0.01583	0.01382	0.01762
chr7	73434064	73434074	+	8.22501	0.03214	0.07382	0.03713	0.03991	0.03168
chr7	73871781	73871791	-	7.95585	0.03226	0.02008	0.02732	0.0154	0.04042
chr7	74288998	74289008	-	8.61959	0.07163	0.08228	0.08631	0.06312	0.07071
chr7	75038519	75038529	-	8.29113	0.02875	0.03485	0.02972	0.03936	0.0289
chr7	75092438	75092448	-	7.38191	0.30854	0.27719	0.29488	0.32418	0.27573
chr7	75612458	75612468	-	8.8018	0.03991	0.01623	0.03497	0.03792	0.03441
chr7	76408734	76408744	-	8.20503	0.02651	0.01549	0.0146	0.02025	0.01717
chr7	84214938	84214948	-	8.06478	0.01101	0.01353	0.0172	0.02263	0.02228
chr7	85750768	85750778	+	8.97485	0.01144	0.01286	0.01199	0.00999	0.01859
chr7	87059498	87059508	+	10.06713	0.12107	0.06715	0.07127	0.11024	0.09346
chr7	87475854	87475864	+	8.15174	0.03307	0.02519	0.0338	0.03543	0.04545
chr7	90334445	90334455	-	9.24401	0.01704	0.01352	0.02434	0.0173	0.02026
chr7	90433405	90433415	+	7.81645	0.01492	0.03078	0.02075	0.01783	0.02116
chr7	92806391	92806401	-	7.79562	0.01168	0.01356	0.01178	0.00854	0.01355
chr7	94100904	94100914	+	8.8879	0.01677	0.01202	0.0164	0.01529	0.02297
chr7	96778409	96778419	-	7.89121	0.01331	0.02584	0.01233	0.01263	0.01555
chr7	97018724	97018734	-	8.29113	0.1285	0.12897	0.11493	0.15022	0.10873
chr7	98287840	98287850	-	8.15174	0.07344	0.22344	0.08602	0.08828	0.11208
chr7	98421289	98421299	-	7.38106	0.10894	0.11849	0.09035	0.09155	0.09966
chr7	98618031	98618041	+	7.38106	0.02589	0.01471	0.01367	0.02075	0.01876
chr7	98869945	98869955	+	9.24401	0.03425	0.04778	0.02299	0.02111	0.03466
chr7	99326158	99326168	+	7.38106	0.11745	0.1249	0.08481	0.1215	0.1001
chr7	99629941	99629951	+	7.38054	0.01634	0.01727	0.0241	0.02136	0.02458
chr7	99997854	99997864	-	7.97816	0.06687	0.05575	0.09833	0.08922	0.11685
chr7	100100830	100100840	+	9.24401	1.7334	1.85301	1.5462	1.71739	1.71992
chr7	100430175	100430185	-	10.75085	0.26488	0.20779	0.23648	0.23753	0.20976
chr7	100673356	100673366	-	7.46801	2.14786	1.97775	1.87629	2.02048	1.85127
chr7	101885276	101885286	-	7.79562	0.04369	0.01278	0.05725	0.06692	0.02825
chr7	105244796	105244806	-	8.97485	0.01992	0.06828	0.03441	0.02719	0.01741
chr7	105705663	105705673	-	9.71187	0.02402	0.09385	0.02501	0.02278	0.05478
chr7	106112357	106112367	+	7.46801	1.71561	1.75311	1.46785	1.64558	1.54363
chr7	106569654	106569664	-	7.93587	0.024	0.06942	0.04487	0.02377	0.03274
chr7	110523293	110523303	-	7.79562	0.02268	0.00662	0.02414	0.02693	0.02446
chr7	110563404	110563414	+	7.5636	0.02157	0.03468	0.01741	0.02389	0.02098
chr7	115357527	115357537	-	8.06478	0.03716	0.01092	0.01315	0.02076	0.02789
chr7	116702220	116702230	+	8.11756	0.04344	0.03642	0.0199	0.01993	0.07571
chr7	117872938	117872948	+	7.6497	0.06288	0.02948	0.04133	0.06233	0.06763
chr7	121059994	121060004	-	7.6497	0.02051	0.01954	0.01471	0.02132	0.02524
chr7	121799336	121799346	-	7.79562	0.01798	0.03376	0.01531	0.01179	0.02065
chr7	121873733	121873743	-	8.88875	0.08173	0.10517	0.04229	0.05017	0.09848
chr7	125563882	125563892	-	7.38106	0.01549	0.01165	0.01618	0.01479	0.02052
chr7	128463689	128463699	+	7.99866	0.04124	0.0351	0.05292	0.04264	0.02653
chr7	128739162	128739172	+	8.8879	1.59544	1.75842	1.34541	1.5518	1.28568
chr7	128997421	128997431	+	8.20503	0.01946	0.04748	0.01004	0.01321	0.02179
chr7	129588894	129588904	+	7.79562	0.01521	0.01034	0.01735	0.01349	0.0156
chr7	130319683	130319693	+	7.46801	0.0286	0.0112	0.02096	0.01571	0.01656
chr7	132151840	132151850	+	7.46801	0.01455	0.03357	0.02019	0.01774	0.01362
chr7	133423771	133423781	-	7.5636	0.02524	0.01448	0.01802	0.01353	0.01697
chr7	133570628	133570638	+	8.03146	0.0181	0.01073	0.01969	0.02192	0.02225
chr7	135650714	135650724	+	7.84977	0.01335	0.0085	0.01239	0.01495	0.01205
chr7	135662485	135662495	-	8.97485	1.16648	1.26636	0.9925	1.25314	1.29958
chr7	139422317	139422327	+	8.38672	0.0575	0.03664	0.06413	0.07575	0.02684
chr7	140493392	140493402	+	7.97731	0.02084	0.03294	0.02562	0.02417	0.01899
chr7	140527748	140527758	-	7.38191	0.01203	0.01696	0.01519	0.02038	0.02301
chr7	140923629	140923639	+	8.03146	0.073	0.05901	0.05349	0.07703	0.05698
chr7	141685339	141685349	+	9.71187	0.01664	0.00955	0.00921	0.0089	0.0115
chr7	141701690	141701700	-	8.15174	0.10484	0.10339	0.10233	0.11772	0.06083
chr7	142760857	142760867	+	7.79647	0.01272	0.0219	0.00508	0.00802	0.01571
chr7	143105285	143105295	-	8.70569	0.01488	0.00673	0.01968	0.01591	0.01485
chr7	143424377	143424387	-	10.06713	0.03931	0.01607	0.02789	0.03317	0.03296
chr7	149126361	149126371	-	7.46801	1.38615	1.3914	1.03107	1.33406	1.27908
chr7	149635911	149635921	-	8.06478	0.02458	0.01268	0.02113	0.01914	0.01497
chr7	149783959	149783969	+	8.11756	0.03195	0.0798	0.04304	0.03731	0.03933
chr7	150047512	150047522	-	7.79562	0.08547	0.11318	0.07923	0.07107	0.07038
chr7	151087229	151087239	+	7.46801	0.08502	0.07256	0.07525	0.08454	0.06578
chr7	151227260	151227270	+	7.40189	1.466	1.33079	1.25289	1.45718	1.25693
chr7	151410020	151410030	+	8.38672	0.0737	0.09361	0.06745	0.06494	0.15089
chr7	151696260	151696270	-	8.90873	0.03732	0.05023	0.03222	0.03356	0.05536
chr7	151733460	151733470	+	8.29113	0.01977	0.02014	0.02503	0.02748	0.01959
chr7	151877448	151877458	+	7.38191	0.35925	0.23527	0.21319	0.27088	0.2716
chr7	151917393	151917403	-	8.06478	0.02373	0.01533	0.01936	0.02605	0.02512
chr7	152575130	152575140	-	8.97485	0.02306	0.03983	0.02434	0.03308	0.02888
chr7	153298538	153298548	-	7.79647	0.01059	0.01047	0.01822	0.0183	0.02228
chr7	153414008	153414018	-	9.89356	0.0204	0.0497	0.01894	0.02209	0.02663
chr7	153748107	153748117	+	7.6497	0.01961	0.06435	0.01196	0.01813	0.03383
chr7	154051723	154051733	+	8.7485	0.01463	0.01529	0.00969	0.01222	0.01977
chr7	155458486	155458496	+	7.38054	0.02701	0.0675	0.03673	0.02738	0.02403
chr7	155644542	155644552	-	8.88875	0.26014	0.39321	0.33963	0.31295	0.20824
chr7	156127784	156127794	+	8.22501	0.01141	0.01871	0.01226	0.00968	0.0147
chr7	156947575	156947585	+	8.29113	0.04258	0.0486	0.05408	0.03727	0.03382
chr7	157011039	157011049	-	7.6497	0.14492	0.20784	0.18255	0.13203	0.11673
chr7	157654056	157654066	-	8.06478	0.01667	0.01687	0.01981	0.0205	0.01871
chr7	157675566	157675576	-	7.95585	0.01064	0.00771	0.0151	0.0112	0.01082
chr7	158147799	158147809	-	7.84977	0	0	0	0	0
chr7	158733105	158733115	-	7.81645	0.02463	0.02127	0.02505	0.02607	0.02304
chr7	158755835	158755845	+	8.29113	0.02427	0.01517	0.01329	0.01508	0.02252
chr7	158790039	158790049	+	7.46801	0.0248	0.02436	0.02036	0.02908	0.02918
chr7	159014202	159014212	-	7.38054	0.05265	0.03631	0.05077	0.04276	0.05028
chr7	159037429	159037439	+	8.22501	0.0194	0.0302	0.01973	0.02058	0.02624
chr7	159104406	159104416	-	7.95585	0.02426	0.00998	0.01315	0.01575	0.0195
chr7	159144980	159144990	-	7.46801	0.14324	0.03659	0.05213	0.07223	0.08502
chr7	159172305	159172315	+	8.06478	0.02626	0.01896	0.02364	0.02589	0.03639
chr8	206284	206294	-	7.40189	0.02274	0.03494	0.03866	0.03348	0.02842
chr8	206459	206469	-	8.88875	0.03202	0.02552	0.04408	0.02553	0.02908
chr8	1364550	1364560	+	8.29113	0.01801	0.01142	0.01213	0.01598	0.01849
chr8	1817730	1817740	+	8.56029	0.02602	0.04293	0.03864	0.0335	0.04659
chr8	1824008	1824018	+	8.29113	0.12135	0.11561	0.0924	0.11542	0.16559
chr8	2727859	2727869	-	9.15654	0.02404	0.01907	0.02881	0.02378	0.05173
chr8	6598841	6598851	-	8.29113	0.01433	0.02325	0.02074	0.01666	0.02881
chr8	6928713	6928723	+	9.24401	0.10387	0.04627	0.05542	0.04925	0.15344
chr8	7248322	7248332	+	7.38054	0	0	0	0	0
chr8	7680841	7680851	-	7.79647	0	0	0	0	0
chr8	8031627	8031637	+	8.03146	0	0	0	0	0
chr8	8059133	8059143	+	7.79647	0	0	0	0	0
chr8	8456147	8456157	+	8.88738	0.04144	0.03243	0.03179	0.03475	0.05788
chr8	10733199	10733209	-	8.56029	0.03295	0.04032	0.025	0.02727	0.03174
chr8	11347948	11347958	+	9.73185	0.05125	0.0419	0.05364	0.03786	0.05343
chr8	11794829	11794839	-	7.6497	0.01962	0.01824	0.02407	0.02556	0.01752
chr8	11933894	11933904	-	7.95585	0.04059	0.02296	0.05467	0.04055	0.03576
chr8	12665810	12665820	-	7.79647	0.09444	0.05528	0.04846	0.05122	0.0741
chr8	12688733	12688743	+	7.38054	0.20209	0.23703	0.18969	0.15459	0.27754
chr8	13133435	13133445	-	7.46801	1.04374	0.79688	0.62889	0.87284	1.10688
chr8	13331062	13331072	-	7.89121	0.04187	0.00693	0.01966	0.02937	0.0425
chr8	17413381	17413391	-	10.06713	0.0544	0.14595	0.03633	0.10819	0.10641
chr8	17497339	17497349	+	8.29113	0.16466	0.04055	0.10913	0.17165	0.15117
chr8	17648873	17648883	+	7.38106	0.22993	0.03856	0.09346	0.12523	0.09483
chr8	17676437	17676447	-	7.99866	0.12858	0.15799	0.28281	0.14945	0.1446
chr8	18965367	18965377	-	7.97816	0.00897	0.02378	0.01011	0.01287	0.01965
chr8	19757028	19757038	+	8.22501	0.05721	0.05183	0.05625	0.03983	0.05562
chr8	19965313	19965323	+	7.89121	0.00621	0.00754	0.00465	0.00547	0.00293
chr8	20135515	20135525	-	7.46801	0.026	0.04901	0.01238	0.01047	0.01625
chr8	20197246	20197256	+	8.20503	1.09303	1.09832	1.0951	1.07081	1.32403
chr8	22066776	22066786	+	7.5636	0.09343	0.07504	0.06439	0.09801	0.108
chr8	22227744	22227754	-	7.46801	0.06528	0.03819	0.03963	0.05692	0.07195
chr8	22865961	22865971	+	7.5636	0.02798	0.01859	0.02833	0.02923	0.03911
chr8	26190373	26190383	-	7.81645	0.04004	0.02905	0.02603	0.03024	0.04236
chr8	27459590	27459600	+	7.88258	0.09112	0.02484	0.06926	0.05225	0.05646
chr8	28419264	28419274	+	7.40189	0.06371	0.03754	0.04417	0.03365	0.03193
chr8	28600559	28600569	+	8.20503	0.01308	0.01061	0.01355	0.01709	0.01576
chr8	29316804	29316814	-	8.20503	0.62473	0.40958	0.57145	0.42554	0.59565
chr8	30095730	30095740	-	8.97485	0.07904	0.08211	0.08159	0.07742	0.06646
chr8	30156281	30156291	-	7.46801	0.99872	0.77546	0.78309	0.83061	1.03814
chr8	37841214	37841224	+	8.97485	0.11065	0.05409	0.04078	0.06837	0.03971
chr8	38466753	38466763	+	8.61959	0.43658	0.1661	0.13751	0.17887	0.22037
chr8	38650915	38650925	+	8.22501	0.05228	0.01587	0.02514	0.04895	0.04063
chr8	38901058	38901068	+	10.06713	0.20216	0.12012	0.09526	0.16028	0.09553
chr8	39866488	39866498	-	8.06478	0.01865	0.01036	0.02095	0.01767	0.01308
chr8	39943664	39943674	+	7.46801	0.01138	0.0483	0.01581	0.02045	0.02343
