TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr4	113761227	113761238	+	8.64986	0.28931	0.33172	0.30546	0.2641	0.42252
chr4	113772549	113772560	-	7.37227	0.0221	0.0152	0.01775	0.02007	0.03125
chr4	118792008	118792019	-	7.29869	0.01843	0.01279	0.01986	0.02191	0.01836
chr4	119010554	119010565	+	7.23591	0.01529	0.008	0.01377	0.01633	0.01727
chr4	119174014	119174025	-	8.37686	0.01839	0.01719	0.01877	0.026	0.02472
chr4	119300263	119300274	-	8.201	0	0	0	0	0
chr4	119454418	119454429	-	7.27297	0.33314	0.30717	0.25205	0.32948	0.33183
chr4	120066930	120066941	+	7.36466	1.40286	1.23082	1.21001	1.47817	1.23984
chr4	120551098	120551109	-	9.60073	0.0142	0.00994	0.01136	0.01331	0.01593
chr4	120808589	120808600	-	7.40282	0.01353	0.01533	0.01981	0.02399	0.02484
chr4	120808927	120808938	-	10.18498	0.01703	0.00852	0.01522	0.0133	0.02174
chr4	121237935	121237946	-	7.32219	0.0136	0.03047	0.01195	0.01966	0.01726
chr4	121237959	121237970	-	7.29164	0.01377	0.03047	0.01574	0.02439	0.02125
chr4	122827232	122827243	-	10.99244	0.03379	0.03727	0.01685	0.03229	0.04087
chr4	123114335	123114346	-	7.80828	0.01754	0.01428	0.0186	0.02105	0.01942
chr4	123313506	123313517	-	7.8424	0.05669	0.00909	0.02871	0.04991	0.0304
chr4	123398329	123398340	+	7.30823	0.61243	0.48288	0.52952	0.72844	0.70129
chr4	123685134	123685145	+	7.36299	0.01178	0.00805	0.01289	0.01628	0.019
chr4	124712287	124712298	-	7.32219	0.28625	0.2712	0.27705	0.35609	0.29853
chr4	125229560	125229571	-	7.40282	0.0132	0.01111	0.01674	0.01931	0.02169
chr4	125229950	125229961	-	9.60073	0.01551	0.01145	0.0134	0.01354	0.0188
chr4	127623336	127623347	+	8.10949	0.04178	0.04355	0.03147	0.03848	0.07417
chr4	128287950	128287961	-	7.63271	2.12739	1.73414	2.00178	2.45746	2.03301
chr4	131379404	131379415	-	8.17353	0.01795	0.01593	0.01911	0.02237	0.02744
chr4	131727384	131727395	-	7.20536	0.01951	0.01368	0.02093	0.02468	0.02785
chr4	131727792	131727803	+	7.40922	0.03092	0.03116	0.02718	0.02932	0.05209
chr4	131743040	131743051	-	7.59808	0.05855	0.03854	0.07169	0.0629	0.08045
chr4	133560732	133560743	-	7.51571	0.01841	0.00968	0.01506	0.0167	0.01672
chr4	137881961	137881972	+	9.06185	0.01278	0.0702	0.01278	0.01785	0.02742
chr4	139740813	139740824	-	9.88265	0.18946	0.1347	0.2003	0.20393	0.11075
chr4	140094759	140094770	-	8.25734	0.05493	0.06758	0.06569	0.05684	0.05277
chr4	140427672	140427683	+	8.58581	0.21835	0.12032	0.20354	0.2504	0.20284
chr4	143700336	143700347	+	7.27623	0.03042	0.01921	0.02258	0.02275	0.02177
chr4	143839590	143839601	+	7.72467	0.01085	0.00996	0.01342	0.02074	0.02356
chr4	144645975	144645986	-	7.69413	0.04709	0.04825	0.0271	0.04367	0.07001
chr4	145181317	145181328	-	7.20536	0.16264	0.14219	0.14883	0.16972	0.1227
chr4	145619449	145619460	-	7.8424	1.19671	0.96424	1.07127	1.18757	1.12998
chr4	147409810	147409821	-	10.57822	0.01627	0.0173	0.02077	0.02209	0.0239
chr4	147984376	147984387	+	10.21848	0.01884	0.01897	0.02989	0.03565	0.02648
chr4	150078211	150078222	-	7.72508	0.09717	0.22627	0.10055	0.10689	0.13973
chr4	150257209	150257220	+	10.99244	0.06673	0.17895	0.07637	0.07753	0.11006
chr4	151015766	151015777	+	8.64986	0.96621	0.71465	0.86508	1.11083	0.91044
chr4	151644591	151644602	-	7.27297	0.01968	0.0178	0.01598	0.01705	0.02326
chr4	152181267	152181278	-	7.81185	0.0134	0.00801	0.00703	0.02611	0.01581
chr4	153223070	153223081	-	8.64986	0.13504	0.10705	0.10651	0.14542	0.13479
chr4	153439066	153439077	+	7.32924	0.01201	0.01477	0.02038	0.02083	0.0139
chr4	153439882	153439893	-	7.27297	0.01493	0.01421	0.01744	0.02221	0.01195
chr4	153474394	153474405	+	8.55498	0.01243	0.01083	0.0214	0.0209	0.01587
chr4	153652503	153652514	-	8.201	0.05884	0.06982	0.04258	0.06627	0.08633
chr4	153760195	153760206	+	9.96505	0.01814	0.03205	0.01841	0.01916	0.04053
chr4	154637250	154637261	+	9.96505	0.00967	0.01012	0.01032	0.00807	0.01478
chr4	155044531	155044542	-	10.16372	0.01486	0.0107	0.01407	0.02689	0.03611
chr4	155383423	155383434	-	8.23563	0.02635	0.01657	0.01811	0.01898	0.02274
chr4	159378107	159378118	+	10.95895	0.01355	0.01071	0.01146	0.01547	0.02135
chr4	159389968	159389979	+	10.95895	0.01713	0.00983	0.01414	0.01508	0.02516
chr4	159869128	159869139	+	7.74424	0.01834	0.01576	0.01289	0.02264	0.02516
chr4	162739550	162739561	+	8.82676	0.02039	0.01421	0.02032	0.02071	0.01666
chr4	163344005	163344016	-	8.61636	0.04498	0.11948	0.03466	0.05594	0.07241
chr4	165020352	165020363	+	7.29869	0.01841	0.01399	0.01117	0.01611	0.01854
chr4	165221626	165221637	+	7.80568	0.01616	0.02049	0.03203	0.01842	0.03814
chr4	167117657	167117668	+	7.80828	0.01059	0.01058	0.01097	0.01525	0.01235
chr4	167895616	167895627	-	8.74575	0.01159	0.01393	0.0097	0.0187	0.01612
chr4	168656434	168656445	+	7.77479	0.05404	0.15634	0.02953	0.04986	0.07829
chr4	168832461	168832472	-	7.29164	0.18056	0.14299	0.10809	0.14777	0.20145
chr4	168833089	168833100	-	10.9284	0.08564	0.1042	0.06552	0.07162	0.09745
chr4	168833286	168833297	-	7.20536	0.0907	0.15094	0.07752	0.06703	0.16569
chr4	168877826	168877837	-	10.48557	0.0447	0.02933	0.04333	0.17242	0.12465
chr4	169270460	169270471	+	7.77394	0.13123	0.09298	0.0923	0.1046	0.15046
chr4	169774924	169774935	-	7.45293	0.02323	0.01698	0.01622	0.01889	0.02485
chr4	170980046	170980057	-	8.06796	0.02312	0.02562	0.02304	0.02188	0.04336
chr4	173063845	173063856	+	8.56098	0.01645	0.01535	0.01464	0.01816	0.02245
chr4	173334644	173334655	+	9.88265	1.83236	1.42684	1.61318	1.94837	1.72594
chr4	173506013	173506024	-	7.62863	0.06396	0.16932	0.0787	0.05563	0.08284
chr4	176625143	176625154	-	7.40282	0.01278	0.01077	0.01981	0.02627	0.01985
chr4	180867142	180867153	+	7.59192	0.02104	0.01381	0.01299	0.02455	0.02511
chr4	182809159	182809170	+	7.18525	0.01454	0.01337	0.01851	0.01495	0.01671
chr4	182822640	182822651	-	7.60088	0.00721	0.0108	0.01108	0.01214	0.01317
chr4	183313124	183313135	+	9.61556	0.00899	0.00928	0.0138	0.01254	0.01667
chr4	183444988	183444999	+	7.38754	0.21382	0.16744	0.16738	0.20909	0.17604
chr4	183611606	183611617	-	7.35972	0.00968	0.01082	0.01077	0.01134	0.01577
chr4	183798086	183798097	-	7.30141	0.05301	0.20903	0.04138	0.06447	0.05778
chr4	183798291	183798302	+	7.78763	0.02137	0.10761	0.02638	0.02944	0.03847
chr4	184097318	184097329	-	10.21848	0.03282	0.04518	0.02405	0.02118	0.02888
chr4	184440244	184440255	-	7.24876	0.06425	0.03138	0.04277	0.05745	0.04431
chr4	184765495	184765506	+	7.80828	0.02241	0.01103	0.02626	0.02848	0.02958
chr4	184825874	184825885	+	7.24876	0.19808	0.14106	0.14287	0.16995	0.12087
chr4	184826095	184826106	-	7.82113	0.54429	0.48158	0.40484	0.56653	0.48336
chr4	184911916	184911927	+	8.64908	0.02518	0.02558	0.03047	0.02738	0.02718
chr4	185035983	185035994	-	7.48999	0.00797	0.00961	0.00964	0.0152	0.01927
chr4	185254611	185254622	+	7.52054	0.01291	0.01226	0.02747	0.02236	0.01997
chr4	185396914	185396925	+	9.20134	0.43559	0.33365	0.42116	0.44769	0.42732
chr4	185471212	185471223	+	8.201	0.54807	0.4045	0.54746	0.63237	0.46484
chr4	185471300	185471311	+	8.20688	1.4315	1.01828	1.2126	1.54062	1.30181
chr4	185731762	185731773	-	7.42704	0.01636	0.01838	0.01372	0.01893	0.01933
chr4	185911464	185911475	-	7.20536	0.0279	0.01034	0.02071	0.02581	0.02881
chr4	186191664	186191675	+	10.51417	0.44156	0.40262	0.34207	0.38241	0.34544
chr4	186324812	186324823	-	10.48557	0.01438	0.01065	0.01375	0.01581	0.02308
chr4	186554357	186554368	-	7.72273	0.01034	0.02261	0.00651	0.00678	0.01418
chr4	186723283	186723294	-	7.48999	0.15225	0.24724	0.09323	0.10855	0.24929
chr4	186723324	186723335	+	7.19365	0.17821	0.24972	0.10778	0.1177	0.26315
chr4	186723979	186723990	-	7.72467	0.14539	0.15232	0.07647	0.08984	0.26998
chr4	186841156	186841167	+	7.87915	0.02134	0.07299	0.02335	0.03898	0.02711
chr4	187000756	187000767	-	9.96505	0.01357	0.00878	0.00913	0.01494	0.02292
chr4	187505400	187505411	-	10.99244	0.0142	0.00895	0.01081	0.01395	0.01646
chr4	187505634	187505645	+	7.90644	0.02316	0.03006	0.02434	0.0264	0.04261
chr4	188013424	188013435	+	7.27297	0.0108	0.02188	0.00861	0.0193	0.01722
chr4	188042426	188042437	+	9.06331	0.01191	0.03122	0.01384	0.01722	0.02242
chr4	188219187	188219198	-	9.96505	0.02544	0.01415	0.0114	0.01985	0.02057
chr4	188327250	188327261	-	8.25734	0.03013	0.02026	0.02449	0.02824	0.0717
chr4	188360932	188360943	-	9.96505	0.01218	0.01271	0.01294	0.01134	0.01395
chr4	188948559	188948570	-	9.96505	0.04803	0.04587	0.04269	0.04927	0.05751
chr4	188973581	188973592	+	7.59808	0.01724	0.01301	0.01137	0.01117	0.02124
chr4	188973833	188973844	+	7.59808	0.01513	0.01481	0.01089	0.01503	0.0182
chr4	188974106	188974117	+	7.18386	0.01762	0.01514	0.01556	0.01687	0.02835
chr4	188974129	188974140	+	7.59808	0.01762	0.02006	0.01818	0.02016	0.03585
chr4	188974175	188974186	+	7.18386	0.01654	0.02162	0.02004	0.01869	0.03053
chr4	188974426	188974437	+	7.18386	0.01748	0.01639	0.01638	0.02024	0.01975
chr4	188974788	188974799	+	7.18386	0.01063	0.00832	0.00806	0.01226	0.01657
chr4	189136651	189136662	-	8.40547	0.01443	0.01578	0.01582	0.01397	0.02498
chr4	189615634	189615645	-	7.8424	0.01229	0.01234	0.01115	0.01044	0.02194
chr4	189617012	189617023	-	7.90644	0.01018	0.02051	0.01048	0.01083	0.01537
chr4	189617057	189617068	-	7.8424	0.01329	0.0277	0.01058	0.01237	0.02304
chr4	189645470	189645481	+	10.24903	0.0225	0.00966	0.01432	0.02082	0.01761
chr4	189645830	189645841	+	7.90644	0.01719	0.01157	0.01343	0.01815	0.02905
chr4	189665076	189665087	-	10.95895	0.01472	0.01122	0.01231	0.01654	0.02424
chr4	189811000	189811011	-	8.50622	0.04555	0.09542	0.06026	0.15513	0.05696
chr4	189984343	189984354	+	7.97913	0	0	0	0	0
chr4	190015259	190015270	-	9.57018	0	0	0	0	0
chr4	190020846	190020857	-	7.2158	0	0	0	0	0
chr4	190067963	190067974	-	7.37227	0	0	0	0	0
chr4	190068500	190068511	-	8.81969	0	0	0	0	0
chr4	190082080	190082091	+	7.45293	0	0	0	0	0
chr4	190106601	190106612	-	7.20536	0	0	0	0	0
chr5	53830	53841	+	7.27623	0.24413	0.10534	0.07677	0.12933	0.13643
chr5	197181	197192	-	7.59192	0.02227	0.0237	0.02237	0.01684	0.01534
chr5	218104	218115	+	7.88502	0.61912	0.58682	0.62097	0.68154	0.60682
chr5	218472	218483	+	7.42103	0.29878	0.29644	0.27161	0.28371	0.2278
chr5	251297	251308	-	7.97179	0.02295	0.02559	0.02935	0.0344	0.03593
chr5	258634	258645	-	7.59192	0.02955	0.02419	0.03361	0.02491	0.02203
chr5	317845	317856	-	7.20711	0.04271	0.04186	0.06734	0.06835	0.02882
chr5	392673	392684	+	9.99855	0.01775	0.04467	0.03111	0.02038	0.02554
chr5	415610	415621	+	8.58581	0.0962	0.09194	0.14703	0.14629	0.18299
chr5	415678	415689	+	8.58581	0.09569	0.10433	0.13863	0.12168	0.15082
chr5	420681	420692	+	7.76457	0.01681	0.01455	0.02132	0.01377	0.02352
chr5	473667	473678	+	7.72508	0.16732	0.12883	0.16778	0.19378	0.09801
chr5	474858	474869	+	8.07894	0.07408	0.07039	0.11265	0.06576	0.05168
chr5	495376	495387	-	7.8151	0.01765	0.01562	0.01852	0.01976	0.0225
chr5	542223	542234	-	7.33196	0.01517	0.01446	0.02209	0.0222	0.02601
chr5	542251	542262	-	7.33196	0.01509	0.01749	0.02454	0.01928	0.02299
chr5	635911	635922	-	9.1639	0.02506	0.02417	0.02901	0.02141	0.02301
chr5	784780	784791	-	8.39335	0.98085	0.71208	0.70451	0.84937	0.79874
chr5	926597	926608	-	7.78678	0.03595	0.04486	0.02406	0.0275	0.04034
chr5	926939	926950	+	10.45207	0.05584	0.08902	0.04993	0.05311	0.05208
chr5	1009100	1009111	+	8.64986	0.03742	0.03456	0.02285	0.03314	0.0486
chr5	1010679	1010690	-	7.62863	0.02206	0.0235	0.02535	0.02291	0.03442
chr5	1025935	1025946	-	7.20536	0.03217	0.02514	0.03572	0.03366	0.0524
chr5	1025976	1025987	-	7.20536	0.04516	0.0304	0.04711	0.04109	0.07199
chr5	1052610	1052621	+	7.42704	0.04236	0.02515	0.03357	0.0205	0.03566
chr5	1053243	1053254	+	10.15443	0.037	0.0307	0.02998	0.03184	0.05894
chr5	1090865	1090876	+	8.26396	0.01691	0.0253	0.02098	0.02092	0.02276
chr5	1112333	1112344	-	8.201	0.10873	0.08549	0.10631	0.12295	0.09302
chr5	1112354	1112365	-	7.42704	0.06722	0.05766	0.05803	0.07162	0.04875
chr5	1154858	1154869	+	9.64611	0.05383	0.05733	0.03165	0.04807	0.02742
chr5	1265085	1265096	+	7.88502	0.0205	0.01405	0.02458	0.01887	0.01364
chr5	1414455	1414466	+	7.78678	0.06713	0.03626	0.06201	0.06533	0.06082
chr5	1414493	1414504	+	7.78678	0.03985	0.03265	0.05851	0.05784	0.05617
chr5	1430121	1430132	-	7.46167	0.02789	0.00779	0.01511	0.01487	0.02568
chr5	1444863	1444874	-	8.201	0.02664	0.0267	0.02955	0.01889	0.02876
chr5	1523498	1523509	+	10.42153	0.04076	0.04277	0.03129	0.03801	0.03486
chr5	1571155	1571166	+	7.59192	0.03388	0.03299	0.04243	0.0356	0.03283
chr5	1653874	1653885	+	10.09822	0.11049	0.16443	0.09401	0.12414	0.12262
chr5	1667173	1667184	-	8.17159	0.01955	0.02096	0.02079	0.02982	0.02867
chr5	1746699	1746710	+	8.17353	0.01551	0.01719	0.02777	0.05335	0.02193
chr5	1765445	1765456	+	7.23765	0.03095	0.02138	0.03525	0.04328	0.03006
chr5	1801304	1801315	-	8.13696	0.41533	0.36466	0.50564	0.46772	0.33418
chr5	1867930	1867941	-	7.72467	0.03082	0.01542	0.02552	0.02421	0.02073
chr5	1882168	1882179	-	8.07894	0.04294	0.05255	0.04826	0.02612	0.03969
chr5	2268114	2268125	-	8.50622	0.05883	0.01553	0.06583	0.0424	0.04425
chr5	2270824	2270835	+	8.07894	0.02733	0.00905	0.02925	0.033	0.02694
chr5	2279450	2279461	-	7.57061	0.01904	0.00723	0.01605	0.0189	0.01399
chr5	2335195	2335206	-	8.201	0.01181	0.00821	0.01083	0.01391	0.01254
chr5	2627095	2627106	-	8.07748	0.01631	0.00935	0.01058	0.01895	0.01527
chr5	2671260	2671271	+	7.69413	0.02037	0.01183	0.01796	0.01637	0.01528
chr5	2715271	2715282	-	7.65596	0.01637	0.01382	0.03365	0.01923	0.02891
chr5	3027426	3027437	-	8.44604	0.0097	0.01926	0.00874	0.01288	0.01596
chr5	3536097	3536108	-	7.27342	0.01341	0.01694	0.02852	0.01954	0.01784
chr5	3594159	3594170	+	10.60654	0.04937	0.08776	0.01372	0.02501	0.08475
chr5	3606456	3606467	-	7.36299	0.02781	0.01059	0.0152	0.01799	0.03933
chr5	3661882	3661893	-	8.04694	0.01105	0.05772	0.00874	0.01133	0.02354
chr5	3764049	3764060	+	7.27297	0.01574	0.01245	0.00919	0.01322	0.01675
chr5	4866304	4866315	-	8.74575	0.01838	0.01262	0.01598	0.01413	0.02013
chr5	5137795	5137806	+	9.60073	0.01517	0.01293	0.02614	0.01808	0.0189
chr5	5140269	5140280	-	8.17353	0.01877	0.05138	0.02318	0.0298	0.04025
chr5	5363087	5363098	-	7.23591	0.01246	0.01084	0.01019	0.00972	0.01301
chr5	6101662	6101673	-	7.80828	0.01948	0.00966	0.01851	0.02171	0.01931
chr5	6182517	6182528	-	7.33877	0.00972	0.01128	0.0182	0.01952	0.02024
chr5	6201723	6201734	-	7.30352	0.03881	0.01705	0.02586	0.01935	0.05472
chr5	6528739	6528750	-	7.51571	0.01126	0.01067	0.01546	0.01658	0.02798
chr5	6583186	6583197	+	7.75708	0.04236	0.15336	0.0398	0.04565	0.07951
chr5	6684838	6684849	-	7.77394	0.01583	0.02195	0.0158	0.01862	0.0169
chr5	6704745	6704756	-	8.23155	0.03545	0.62186	0.08169	0.0284	0.09369
chr5	6846139	6846150	-	7.20711	0.01636	0.01106	0.01419	0.01207	0.01509
chr5	6846546	6846557	-	9.96505	0.00849	0.02231	0.01859	0.01045	0.01632
chr5	7016010	7016021	-	9.39563	0.01024	0.01705	0.01495	0.01224	0.01847
chr5	7016076	7016087	-	8.98141	0.01161	0.02672	0.01467	0.01112	0.02738
chr5	7396004	7396015	+	8.13696	0.03177	0.04325	0.03073	0.03555	0.05156
chr5	7396044	7396055	-	8.328	0.03056	0.03578	0.02789	0.03604	0.04428
chr5	7402440	7402451	-	8.82676	0.01346	0.00777	0.00858	0.01215	0.01756
chr5	7849948	7849959	-	9.61265	0.05341	0.0497	0.04239	0.05219	0.04283
chr5	7850040	7850051	-	7.25814	0.10723	0.12522	0.06905	0.08732	0.10721
chr5	7850083	7850094	-	8.62212	0.09721	0.11987	0.06525	0.09192	0.12088
chr5	7851057	7851068	-	8.77925	0.49195	0.25385	0.32481	0.44964	0.36105
chr5	7983676	7983687	+	7.45758	0.0228	0.0121	0.025	0.02623	0.02141
chr5	8035052	8035063	+	8.64986	0.01108	0.01298	0.01139	0.01578	0.02599
chr5	8457923	8457934	+	7.69413	0.10877	0.12961	0.11313	0.12812	0.13179
chr5	10139585	10139596	+	7.86659	0.00835	0.01158	0.01264	0.01208	0.02067
chr5	10375168	10375179	+	9.06185	0.01699	0.0197	0.02467	0.01484	0.01729
chr5	10458794	10458805	-	7.76457	0.04434	0.01278	0.03546	0.03614	0.03164
chr5	10564134	10564145	-	7.30677	0.1006	0.12328	0.12031	0.1484	0.12463
chr5	10564258	10564269	-	8.8098	0.12365	0.23602	0.14869	0.15439	0.16825
chr5	10713801	10713812	+	9.64611	0.02553	0.00888	0.02437	0.02428	0.01622
chr5	10776286	10776297	-	7.53684	0.01577	0.00623	0.01096	0.01558	0.02826
chr5	11110231	11110242	-	8.52443	0.01917	0.01745	0.01159	0.01745	0.02255
chr5	11527470	11527481	-	7.80828	0.01712	0.00862	0.01241	0.01885	0.02082
chr5	11713938	11713949	+	7.66063	0.05172	0.01355	0.10045	0.12925	0.04802
chr5	12574835	12574846	-	10.18498	0.0182	0.04567	0.07239	0.03322	0.02117
chr5	13578521	13578532	+	9.96505	0.01225	0.00765	0.01144	0.01517	0.01882
chr5	13941663	13941674	+	7.72876	0.02525	0.02574	0.01723	0.01585	0.03269
chr5	14144687	14144698	+	7.4069	0.33211	0.23869	0.28135	0.35167	0.30944
chr5	14144716	14144727	+	7.82113	0.35582	0.28322	0.2864	0.35625	0.33837
chr5	14265106	14265117	-	7.77394	0.03568	0.03695	0.03398	0.03434	0.03205
chr5	14380295	14380306	-	7.90161	0.01456	0.01962	0.02148	0.01442	0.01577
chr5	14489799	14489810	-	9.10432	0.09878	0.25993	0.13326	0.11623	0.13047
chr5	14505932	14505943	-	7.62863	0.02708	0.02196	0.02552	0.02771	0.03524
chr5	14581944	14581955	-	8.17353	0.19018	0.24406	0.16252	0.17717	0.18618
chr5	14901819	14901830	+	10.21848	0.01704	0.01277	0.02178	0.02061	0.03129
chr5	15693471	15693482	+	7.29869	0.01486	0.01094	0.01738	0.02401	0.01636
chr5	16179442	16179453	+	7.33878	0.02362	0.01366	0.01356	0.02331	0.0209
chr5	16666680	16666691	-	7.59106	0.28179	0.2071	0.21291	0.34277	0.15923
chr5	16970720	16970731	+	7.20536	0.00878	0.00835	0.00779	0.00557	0.01003
chr5	16980847	16980858	+	9.61556	0.01275	0.01487	0.01304	0.01635	0.01985
chr5	16991123	16991134	+	10.16372	0.01212	0.0157	0.01593	0.01878	0.01567
chr5	16991299	16991310	-	10.45207	0.01523	0.02496	0.02111	0.0206	0.02602
chr5	17023788	17023799	+	7.27297	0.01099	0.00969	0.02521	0.01169	0.02095
chr5	17032577	17032588	+	10.16372	0.02297	0.0154	0.02083	0.02508	0.02785
chr5	17360533	17360544	-	7.77394	0.01465	0.0133	0.01789	0.01884	0.02788
chr5	19287754	19287765	+	9.60073	0.01398	0.01351	0.0148	0.03581	0.01745
chr5	23507490	23507501	-	7.59808	0.10507	0.3086	0.48104	0.22732	0.10044
chr5	24264548	24264559	-	7.78678	0.0173	0.00564	0.01068	0.00912	0.0166
chr5	25570301	25570312	-	7.46985	0.01153	0.00678	0.01262	0.01434	0.01124
chr5	27120127	27120138	-	10.16372	0.01119	0.0098	0.01334	0.01495	0.02235
chr5	27743471	27743482	+	10.45207	0.01386	0.02174	0.02445	0.01953	0.02048
chr5	29127983	29127994	-	9.09385	0.01271	0.01515	0.01562	0.01664	0.0203
chr5	29296846	29296857	-	7.8424	0.01713	0.01753	0.01731	0.01889	0.02304
chr5	30106848	30106859	-	7.23591	0.01365	0.00711	0.01095	0.01609	0.01643
chr5	31639407	31639418	+	7.78763	0.04014	0.03612	0.02776	0.0388	0.04442
chr5	31692154	31692165	+	9.6767	0.01531	0.0104	0.01264	0.0175	0.01843
chr5	31692325	31692336	-	10.95895	0.0155	0.01199	0.01774	0.0192	0.01642
chr5	31717803	31717814	+	7.8424	0.01141	0.00705	0.01549	0.01452	0.01538
chr5	31867890	31867901	+	8.201	0.01291	0.01101	0.01053	0.0186	0.01836
chr5	31911526	31911537	-	8.86026	0.01579	0.04461	0.02327	0.02809	0.03436
chr5	31962442	31962453	+	7.2622	0.07455	0.12603	0.09965	0.05461	0.08725
chr5	32331858	32331869	+	8.13696	0.13769	0.42523	0.20148	0.17225	0.23186
chr5	34521479	34521490	-	8.64986	0.0528	0.01273	0.06865	0.06842	0.04862
chr5	34656555	34656566	+	8.26396	0.15474	0.1652	0.1028	0.17785	0.16472
chr5	34839465	34839476	+	8.11021	0.35917	0.33612	0.27667	0.39093	0.33166
chr5	35892845	35892856	-	7.40282	0.01117	0.01318	0.01738	0.01757	0.02013
chr5	35893228	35893239	-	9.06185	0.01198	0.00862	0.01136	0.01789	0.01542
chr5	35926467	35926478	-	7.46167	0.07855	0.073	0.06321	0.07424	0.0613
chr5	36668278	36668289	+	7.39406	0.02201	0.01146	0.01824	0.02797	0.01999
chr5	36745333	36745344	+	7.20711	0.87014	0.92122	0.82976	0.98872	0.86614
chr5	36782973	36782984	+	7.40282	0.02664	0.01704	0.01398	0.0251	0.01712
chr5	36876914	36876925	-	7.54626	0.22341	0.21521	0.23986	0.22891	0.15501
chr5	37209081	37209092	-	8.1675	0.01789	0.02499	0.02213	0.0297	0.02629
chr5	37249428	37249439	+	7.93216	0.5355	0.57414	0.44692	0.62638	0.5262
chr5	37371338	37371349	+	7.76457	0.67966	0.69666	0.77532	0.88353	0.71271
chr5	37379171	37379182	-	9.80426	0.51649	0.72075	0.65441	0.63024	0.47407
chr5	37415676	37415687	-	8.14298	0.02798	0.02079	0.03121	0.03084	0.03428
chr5	37666010	37666021	+	7.51571	0.02954	0.02074	0.02292	0.02799	0.0391
chr5	37836957	37836968	-	10.95895	0.05771	0.08024	0.05944	0.0569	0.0545
chr5	37886518	37886529	+	7.76211	0.01983	0.00689	0.01685	0.01692	0.02279
chr5	38258034	38258045	-	8.03583	0.016	0.00884	0.0105	0.01725	0.0152
chr5	38888228	38888239	-	8.64986	0.01258	0.01458	0.01194	0.0196	0.01832
chr5	39210053	39210064	+	8.61636	0.02947	0.04962	0.07894	0.05297	0.0362
chr5	39420857	39420868	+	8.10977	0.10093	0.08234	0.08182	0.10947	0.13375
chr5	41869341	41869352	-	7.30061	0.07426	0.18337	0.04474	0.05968	0.07158
chr5	42992658	42992669	-	7.6103	0.04756	0.16325	0.09263	0.06984	0.06321
chr5	43034177	43034188	-	7.40922	0.01709	0.02498	0.02367	0.0222	0.02466
chr5	43121172	43121183	+	8.64986	2.13599	1.83853	1.89573	2.34341	1.78808
chr5	43510962	43510973	-	7.29869	0.02041	0.01928	0.02515	0.02034	0.02576
chr5	44388487	44388498	-	10.67059	0.03024	0.00766	0.01743	0.02564	0.02748
chr5	50465024	50465035	+	9.60073	0.01507	0.01201	0.01513	0.01808	0.01893
chr5	53109646	53109657	+	8.23563	0.20883	0.20088	0.17253	0.18651	0.21639
chr5	53750763	53750774	-	7.59528	0.00788	0.00549	0.00857	0.01047	0.01309
chr5	54058870	54058881	+	7.27297	0.01309	0.00549	0.00918	0.01282	0.01845
chr5	54518561	54518572	-	10.13022	0.08098	0.09485	0.06917	0.07417	0.10007
chr5	54648920	54648931	-	8.06796	0.011	0.0124	0.01249	0.01927	0.01675
chr5	54883044	54883055	+	7.78678	0.02052	0.02444	0.01927	0.0223	0.02818
chr5	55101971	55101982	+	8.201	0.04049	0.04157	0.03925	0.05748	0.03899
chr5	55636327	55636338	-	7.77479	0.03242	0.01796	0.10305	0.08993	0.09826
chr5	56154998	56155009	+	7.27297	0.03075	0.01683	0.02385	0.03271	0.0298
chr5	56319664	56319675	-	7.68343	0.05454	0.11824	0.03019	0.05869	0.08133
chr5	56487779	56487790	+	7.88984	0.02199	0.0145	0.0234	0.01826	0.0188
chr5	56487807	56487818	+	7.77479	0.02015	0.01796	0.0227	0.01842	0.02714
chr5	56499018	56499029	-	10.42007	0.02249	0.00862	0.01617	0.01803	0.01742
chr5	56607956	56607967	+	9.22	0.0558	0.05967	0.02245	0.04019	0.07949
chr5	56638416	56638427	-	9.63422	0.20116	0.16642	0.14435	0.1353	0.26408
chr5	57173910	57173921	-	8.30098	1.48805	1.13475	1.37838	1.66524	1.4897
chr5	58074980	58074991	+	7.2158	0.03203	0.00583	0.01581	0.01941	0.0214
chr5	60415808	60415819	+	7.40282	0.01451	0.01533	0.01905	0.02744	0.02217
chr5	60420819	60420830	-	7.59528	0.00769	0.00668	0.00901	0.00871	0.01727
chr5	61626025	61626036	+	7.70001	0.06818	0.0222	0.04288	0.0493	0.06976
chr5	61878407	61878418	+	9.5608	0.01241	0.01001	0.00721	0.01185	0.01967
chr5	62413001	62413012	+	7.27297	0.21756	0.16485	0.17281	0.21163	0.19662
chr5	62614405	62614416	-	9.99855	0.01264	0.03476	0.03603	0.01591	0.02355
chr5	64507309	64507320	-	8.14298	0.01649	0.01478	0.0243	0.02156	0.02638
chr5	65485792	65485803	-	10.18498	0.01907	0.01366	0.01641	0.02337	0.02099
chr5	66233015	66233026	-	8.79622	0.00894	0.01362	0.00931	0.00804	0.01255
chr5	66634918	66634929	-	8.20688	0.04406	0.00933	0.02657	0.03138	0.02822
