TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr19	2686640	2686650	-	9.4498	0.0121	0.03008	0.00919	0.00696	0.01511
chr19	2950943	2950953	-	9.36751	0.90279	0.79892	0.82817	0.91341	1.01556
chr19	2995166	2995176	+	6.16981	0.02448	0.01842	0.02557	0.02957	0.02911
chr19	3123301	3123311	+	7.30908	0.03662	0.0305	0.02973	0.0291	0.03857
chr19	3136086	3136096	-	8.85581	0.15634	0.19405	0.09865	0.17112	0.19104
chr19	3326976	3326986	+	8.85581	0.0619	0.04927	0.05501	0.06157	0.05169
chr19	3494807	3494817	+	6.48359	0.13091	0.07614	0.18565	0.04616	0.06323
chr19	3546380	3546390	+	8.54203	0.07517	0.05085	0.06941	0.07484	0.0395
chr19	3970681	3970691	+	8.08166	0.14198	0.09165	0.11221	0.11573	0.10617
chr19	4012559	4012569	-	6.305	0.28832	0.02792	0.23483	0.19973	0.21334
chr19	4519043	4519053	-	9.28098	0.06621	0.06774	0.05763	0.08856	0.04685
chr19	4803988	4803998	+	6.16981	0.0791	0.09691	0.06899	0.07769	0.09124
chr19	5451477	5451487	-	8.67722	0.01444	0.01172	0.01289	0.0097	0.01741
chr19	6060996	6061006	+	8.08166	0.06564	0.02867	0.04506	0.07551	0.10432
chr19	7294390	7294400	+	8.85581	1.07624	0.95671	0.8882	1.13449	1.11547
chr19	8224784	8224794	+	8.54203	0.02622	0.05771	0.01822	0.02252	0.03245
chr19	8490108	8490118	-	8.54203	0.05283	0.05423	0.04859	0.03937	0.06542
chr19	9128279	9128289	+	10.27528	0.00775	0.01796	0.00928	0.01056	0.00772
chr19	9674964	9674974	-	8.54203	0.09262	0.10259	0.06929	0.06599	0.07747
chr19	10380204	10380214	-	6.99529	0.13167	0.16767	0.10824	0.10958	0.13992
chr19	10731032	10731042	-	6.99529	0.02567	0.0483	0.04408	0.03317	0.02837
chr19	10876812	10876822	+	6.16981	0.04476	0.05656	0.044	0.05034	0.03651
chr19	10961054	10961064	-	8.67564	0.36373	0.31664	0.21502	0.30823	0.27213
chr19	11165158	11165168	-	8.67722	0.0572	0.06905	0.03892	0.04791	0.05657
chr19	11558880	11558890	+	9.6813	0.08835	0.14265	0.09933	0.11574	0.0887
chr19	12237452	12237462	-	6.08328	0.02229	0.02444	0.02033	0.02983	0.0293
chr19	12621913	12621923	+	8.85581	0.00926	0.04587	0.00987	0.01252	0.01246
chr19	13057419	13057429	-	7.68292	0.15615	0.07706	0.07328	0.11752	0.1128
chr19	14348777	14348787	-	6.48359	0.01755	0.02671	0.01631	0.0167	0.01591
chr19	15278537	15278547	+	8.08166	0.02983	0.05672	0.03466	0.04006	0.02896
chr19	15453161	15453171	-	9.28098	0.06859	0.04482	0.04764	0.04944	0.0901
chr19	16030680	16030690	-	6.90876	0.01732	0.01042	0.01575	0.01854	0.01604
chr19	16111342	16111352	-	8.54203	1.75967	1.88801	1.73774	1.84273	1.7729
chr19	16203110	16203120	+	6.16981	0.03423	0.02881	0.05426	0.059	0.02607
chr19	16584305	16584315	+	8.08166	0.09433	0.22566	0.11749	0.11388	0.08917
chr19	17121682	17121692	-	8.08324	0.01661	0.04332	0.01562	0.01568	0.02271
chr19	17373309	17373319	-	7.30908	0.0217	0.01909	0.02764	0.02446	0.03137
chr19	17617666	17617676	+	7.76945	0.02281	0.02644	0.03137	0.03829	0.02889
chr19	18110067	18110077	-	7.76945	0.16792	0.13704	0.15641	0.17922	0.15659
chr19	18419397	18419407	-	6.305	0.53737	0.3179	0.38595	0.50533	0.43205
chr19	19281022	19281032	-	7.76945	0.01199	0.02671	0.01722	0.01214	0.01846
chr19	20360134	20360144	-	8.85581	0.00994	0.03175	0.01744	0.01656	0.02893
chr19	20570608	20570618	+	5.71102	0.00905	0.01749	0.0162	0.01027	0.0156
chr19	21236237	21236247	-	7.76945	0.01346	0.00995	0.01868	0.01194	0.09082
chr19	21345158	21345168	+	6.305	0.00974	0.01593	0.00792	0.00975	0.01188
chr19	21884614	21884624	+	7.07758	0.00647	0.00727	0.00587	0.00748	0.00672
chr19	23416065	23416075	+	7.68134	0.07144	0.13083	0.03763	0.14535	0.07436
chr19	23687183	23687193	+	7.68134	0.93946	0.86695	0.97165	0.95567	0.88243
chr19	27751921	27751931	-	7.07758	0.01985	0.01094	0.01415	0.0164	0.00999
chr19	32824842	32824852	-	7.07758	0.01136	0.00855	0.01065	0.01465	0.01302
chr19	33047502	33047512	-	7.76945	0.11668	0.15307	0.16943	0.15624	0.14401
chr19	33621564	33621574	-	6.48359	0.06741	0.02888	0.02478	0.05195	0.06248
chr19	34963693	34963703	+	8.67722	0.08556	0.07336	0.05222	0.07077	0.06768
chr19	35049150	35049160	+	7.07758	0.24002	0.09773	0.08402	0.1486	0.10557
chr19	35143076	35143086	+	10.27528	0.19652	0.28724	0.15572	0.19352	0.11294
chr19	35143294	35143304	+	7.76787	0.0646	0.07531	0.07077	0.07521	0.0626
chr19	35523034	35523044	-	10.45388	0.01243	0.02644	0.01308	0.01352	0.01645
chr19	36258359	36258369	-	6.48359	0.01367	0.02023	0.01301	0.01903	0.02985
chr19	36421793	36421803	-	9.6813	0.02534	0.05951	0.01664	0.02531	0.05097
chr19	37313208	37313218	+	8.67564	0.04261	0.0448	0.0352	0.05012	0.03681
chr19	38291076	38291086	-	6.305	0.88646	0.9969	0.53905	0.70611	0.7211
chr19	39540260	39540270	-	6.16981	0.63655	0.65168	0.52296	0.66229	0.56899
chr19	39906074	39906084	+	7.76945	0.01409	0.01439	0.01365	0.01506	0.02021
chr19	40420854	40420864	+	7.76945	0.41648	0.42973	0.34603	0.45618	0.42479
chr19	40598561	40598571	+	9.4498	0.07337	0.07354	0.05135	0.05695	0.03989
chr19	40715600	40715610	-	8.67722	0.46461	0.74552	0.34406	0.45762	0.62848
chr19	43679572	43679582	+	6.99529	0.02264	0.02187	0.01694	0.02514	0.01633
chr19	45428683	45428693	+	6.99529	0.1124	0.06451	0.0718	0.09056	0.08188
chr19	45576977	45576987	+	10.14009	0.06116	0.02796	0.04694	0.04902	0.03525
chr19	45693531	45693541	+	6.08328	0.166	0.14087	0.12614	0.15591	0.13095
chr19	45799241	45799251	+	8.67722	0.12707	0.17646	0.1105	0.12557	0.13657
chr19	46068706	46068716	+	6.16981	0.07882	0.06927	0.06377	0.05559	0.11941
chr19	46226767	46226777	+	7.68292	0.03756	0.04268	0.04843	0.03388	0.05309
chr19	47414228	47414238	-	7.07758	0.03283	0.02457	0.03658	0.03089	0.02054
chr19	47743752	47743762	-	8.67564	0.7199	0.44994	0.57868	0.6581	0.59394
chr19	48190668	48190678	+	8.08324	0.07464	0.06749	0.13628	0.07231	0.04849
chr19	48661174	48661184	-	8.4555	0.254	0.22622	0.26634	0.27275	0.24119
chr19	50794564	50794574	+	7.76787	0.0276	0.06051	0.05809	0.03626	0.03373
chr19	51045297	51045307	+	6.99529	0.01207	0.00687	0.02307	0.0104	0.01661
chr19	51687858	51687868	-	9.4498	0.074	0.07576	0.07503	0.05643	0.09937
chr19	51949176	51949186	-	7.90306	0.00904	0.01141	0.01524	0.00914	0.02773
chr19	52535947	52535957	+	8.67564	1.08164	1.13568	1.385	1.13297	1.11739
chr19	53396308	53396318	+	8.67722	0.04243	0.05021	0.0716	0.04547	0.03983
chr19	53598479	53598489	+	7.07758	0.02855	0.01995	0.06814	0.02401	0.0626
chr19	54643564	54643574	+	6.90876	0.01254	0.0162	0.01449	0.01583	0.01568
chr19	54661057	54661067	-	7.07758	0.01237	0.01905	0.02034	0.01228	0.02284
chr19	54881292	54881302	-	6.305	0.01038	0.01361	0.00923	0.01203	0.01058
chr19	55503808	55503818	-	8.54203	0.47816	0.32345	0.39127	0.4346	0.45275
chr19	56308664	56308674	-	8.08324	0.0085	0.01221	0.01059	0.00868	0.00883
chr19	57074941	57074951	+	6.08328	0.00779	0.01259	0.00746	0.00977	0.0139
chr19	58440879	58440889	+	9.36751	0.04263	0.02356	0.03722	0.03247	0.0387
chr2	1715329	1715339	+	5.71102	0.02644	0.02311	0.0169	0.0305	0.03292
chr2	3149864	3149874	-	8.67722	0.06253	0.02826	0.03598	0.03665	0.03579
chr2	3303713	3303723	-	7.07758	0.47659	0.61658	0.4061	0.39394	0.5291
chr2	3480758	3480768	+	7.76945	0.03782	0.06	0.0369	0.03319	0.02918
chr2	3480803	3480813	+	6.08328	0.04493	0.05046	0.03822	0.04299	0.04106
chr2	6673102	6673112	-	6.305	0.00758	0.04308	0.00572	0.0072	0.01411
chr2	8307771	8307781	-	8.08324	0.01832	0.01979	0.01261	0.01237	0.01585
chr2	8685056	8685066	-	5.71102	0.32384	0.33376	0.29377	0.26438	0.29886
chr2	9630091	9630101	+	8.67564	0.17619	0.19252	0.15592	0.13516	0.12861
chr2	10722197	10722207	+	8.67564	0.03845	0.0689	0.05976	0.03164	0.0618
chr2	10763640	10763650	-	7.68292	0.01755	0.17748	0.05526	0.02462	0.02597
chr2	10912173	10912183	+	7.76787	0.0193	0.03336	0.01374	0.02427	0.02369
chr2	11261533	11261543	-	6.08328	0.0166	0.01704	0.01181	0.01489	0.01579
chr2	11466230	11466240	+	7.07758	0.9101	1.10467	0.8668	0.95543	0.95623
chr2	11517049	11517059	-	7.76945	0.01465	0.01076	0.01231	0.02337	0.01583
chr2	11584160	11584170	-	6.305	0.05376	0.03957	0.03564	0.05166	0.04028
chr2	11855036	11855046	-	8.4555	0.02169	0.01433	0.02068	0.01777	0.02968
chr2	11992080	11992090	-	7.68292	0.01773	0.00804	0.00739	0.01383	0.01695
chr2	13309055	13309065	-	6.305	0.00985	0.01961	0.0103	0.00724	0.01727
chr2	15160735	15160745	-	9.6813	0.02234	0.09498	0.02425	0.01671	0.02559
chr2	16635496	16635506	+	8.08324	0.01584	0.02527	0.01095	0.01231	0.01007
chr2	17540294	17540304	+	8.08324	0.03671	0.14842	0.05946	0.02554	0.05914
chr2	18889694	18889704	+	9.4498	0.02538	0.00818	0.00691	0.03197	0.01512
chr2	19265082	19265092	-	9.4498	0.01022	0.00531	0.01043	0.01545	0.01078
chr2	20682324	20682334	-	6.16981	0.01107	0.02233	0.01885	0.01481	0.01778
chr2	21263139	21263149	+	8.67722	0.01187	0.00983	0.00852	0.00969	0.01781
chr2	24174984	24174994	-	6.48359	0.00843	0.0126	0.01033	0.01525	0.01424
chr2	24819597	24819607	+	7.76945	0.0161	0.04409	0.03595	0.02373	0.01517
chr2	25230033	25230043	+	9.6813	0.02359	0.05412	0.03381	0.02124	0.02663
chr2	26462761	26462771	+	9.28098	0.01233	0.02794	0.01662	0.02337	0.01458
chr2	27134720	27134730	-	7.07758	0.86036	1.23344	0.88009	0.93119	0.99733
chr2	30865420	30865430	+	6.16981	0.08284	0.03806	0.11911	0.03789	0.03043
chr2	33203235	33203245	-	9.36751	0.01422	0.00906	0.01148	0.01058	0.02337
chr2	35462467	35462477	-	7.68292	0.01617	0.01335	0.03544	0.02291	0.01991
chr2	35827921	35827931	-	8.67564	0.03204	0.024	0.02878	0.03577	0.02457
chr2	36441420	36441430	+	7.07758	0.11006	0.03074	0.12516	0.10075	0.08609
chr2	37843517	37843527	-	7.07758	0.00763	0.00837	0.00618	0.00644	0.01036
chr2	38239832	38239842	-	5.71102	0.02413	0.27702	0.04553	0.03086	0.03063
chr2	38602263	38602273	+	8.67722	0.24268	0.3932	0.23009	0.24902	0.24428
chr2	39244165	39244175	-	7.76787	0.03049	0.03887	0.02666	0.02957	0.02122
chr2	42605031	42605041	-	8.54203	0.0136	0.01719	0.01722	0.02026	0.01782
chr2	42875275	42875285	-	6.16981	0.02944	0.04307	0.02078	0.0255	0.0339
chr2	42876467	42876477	-	8.08324	0.11124	0.0217	0.09534	0.11051	0.10079
chr2	43047536	43047546	+	6.16981	0.01015	0.01746	0.01801	0.01643	0.01938
chr2	45219877	45219887	-	9.36751	0.0358	0.03821	0.05227	0.03447	0.02781
chr2	47334478	47334488	+	7.68292	0.03066	0.08544	0.04296	0.03128	0.02454
chr2	47403123	47403133	+	9.4498	0.60003	0.97408	0.64381	0.73402	0.65842
chr2	48618099	48618109	+	8.08166	0.00701	0.00941	0.0092	0.00788	0.01067
chr2	49603816	49603826	-	8.08166	0.01226	0.00557	0.00887	0.0125	0.01018
chr2	49767426	49767436	+	5.71102	0.01213	0.01391	0.01977	0.01953	0.01739
chr2	50122534	50122544	-	7.90306	0.03896	0.02715	0.04291	0.03995	0.03221
chr2	51266638	51266648	-	8.4555	0.01451	0.00786	0.00655	0.01222	0.01553
chr2	53460414	53460424	-	8.54203	0.02026	0.00934	0.01797	0.01867	0.01589
chr2	54850332	54850342	-	5.71102	0.00801	0.02302	0.00706	0.00926	0.01627
chr2	55050942	55050952	+	6.16981	0.35274	0.3408	0.23917	0.34294	0.25613
chr2	60358114	60358124	+	6.305	0.01627	0.01889	0.02443	0.00864	0.03205
chr2	60480039	60480049	-	7.76787	0.05336	0.52815	0.09875	0.0589	0.1782
chr2	64323191	64323201	-	9.6813	0.01765	0.05088	0.01625	0.01949	0.01461
chr2	65354278	65354288	+	7.68292	0.05459	0.02	0.0582	0.0425	0.02742
chr2	66756096	66756106	+	6.16981	0.00672	0.02931	0.00674	0.0068	0.00718
chr2	67458193	67458203	+	6.08328	0.0125	0.02203	0.0114	0.01236	0.01641
chr2	68252439	68252449	+	7.07758	0.18502	0.17267	0.16748	0.20847	0.22657
chr2	70046567	70046577	-	6.99529	0.01315	0.02926	0.01609	0.0117	0.01997
chr2	71331615	71331625	-	8.08324	0.52256	0.65921	0.50675	0.53352	0.54776
chr2	71453500	71453510	-	9.28098	0.03672	0.08381	0.05162	0.03345	0.0497
chr2	71614991	71615001	-	7.07758	0.03797	0.02662	0.03779	0.02729	0.03351
chr2	72695104	72695114	+	7.76945	0.02595	0.02216	0.04519	0.0276	0.02584
chr2	74442006	74442016	+	7.76787	0.90697	1.24967	0.9483	0.95304	1.06344
chr2	74703468	74703478	+	7.68134	0.00959	0.01667	0.01329	0.02098	0.02089
chr2	74958610	74958620	+	8.54203	1.50628	1.81847	1.43135	1.60344	1.4801
chr2	75056374	75056384	-	8.85581	0.01345	0.05635	0.01283	0.01242	0.02491
chr2	75833438	75833448	+	8.08166	0.00895	0.02244	0.01362	0.00999	0.01261
chr2	76415808	76415818	-	8.08166	0.01008	0.01083	0.01212	0.01211	0.01268
chr2	79687791	79687801	+	10.45388	0.01126	0.00421	0.00502	0.00563	0.0067
chr2	85161325	85161335	-	10.45388	0.01073	0.02568	0.01409	0.01783	0.01962
chr2	85579456	85579466	+	7.07758	0.05515	0.07819	0.04609	0.05056	0.05455
chr2	86398323	86398333	-	6.305	0.0291	0.00553	0.04133	0.01927	0.01941
chr2	86614452	86614462	-	6.08328	0.02103	0.01103	0.0176	0.01806	0.01024
chr2	87996829	87996839	-	8.08166	0.01105	0.01214	0.01045	0.01193	0.01153
chr2	90360768	90360778	+	8.85581	0	0	0	0	0
chr2	91433932	91433942	-	7.30908	0	0	0	0	0
chr2	91442197	91442207	-	8.85581	0	0	0	0	0
chr2	98730562	98730572	+	7.76787	0.20311	0.15226	0.13794	0.18528	0.16033
chr2	102355788	102355798	-	6.48359	0.19292	0.2978	0.21739	0.16754	0.23432
chr2	105556794	105556804	+	6.99529	0.01354	0.01531	0.01548	0.01685	0.03539
chr2	109324738	109324748	+	9.28098	0.02676	0.03459	0.0227	0.02942	0.03913
chr2	112181535	112181545	-	8.54203	0.01544	0.02172	0.02725	0.02371	0.01765
chr2	116467388	116467398	+	7.07758	0.01188	0.01205	0.02091	0.01171	0.01524
chr2	118169375	118169385	+	5.71102	0.01405	0.02315	0.01312	0.02578	0.02043
chr2	118774530	118774540	+	6.16981	0.06666	0.14326	0.03709	0.03001	0.06066
chr2	118855276	118855286	+	7.76945	0.01489	0.04608	0.0134	0.01352	0.02171
chr2	119212239	119212249	+	6.08328	0.01311	0.01837	0.015	0.01419	0.01947
chr2	119492518	119492528	-	7.76945	0.02754	0.03514	0.02129	0.01762	0.02303
chr2	119524448	119524458	-	6.16981	0.0127	0.01582	0.01651	0.01482	0.02545
chr2	121596457	121596467	+	8.08324	0.03145	0.02528	0.02476	0.02401	0.02945
chr2	125422136	125422146	-	7.76787	0.01501	0.01225	0.01085	0.01498	0.0255
chr2	126892138	126892148	-	6.305	0.00716	0.02187	0.01157	0.01276	0.01333
chr2	127172869	127172879	+	7.90306	0.01677	0.01142	0.01829	0.01727	0.01989
chr2	127416499	127416509	+	10.45388	0.05771	0.0946	0.06487	0.05791	0.09206
chr2	127818792	127818802	-	7.68134	0.00988	0.01111	0.02007	0.00839	0.007
chr2	128301617	128301627	+	10.14009	0.11434	0.12917	0.10248	0.10756	0.11021
chr2	128322368	128322378	-	8.54203	0.15665	0.21858	0.11341	0.11755	0.14988
chr2	129722851	129722861	+	6.16981	0.02059	0.0139	0.01644	0.02018	0.01781
chr2	131493025	131493035	-	8.85581	0.94898	0.89576	0.75085	0.94003	0.90967
chr2	131493076	131493086	-	10.45388	0.92452	0.85269	0.81849	0.94222	0.8792
chr2	131979003	131979013	-	9.28098	0.01464	0.06583	0.02002	0.01599	0.01425
chr2	132010136	132010146	+	8.85581	0.01448	0.01062	0.00607	0.00846	0.01611
chr2	132038512	132038522	+	8.85581	0.01235	0.02515	0.00684	0.01182	0.0174
chr2	134253948	134253958	+	6.90876	0.08032	0.25086	0.05431	0.10164	0.10603
chr2	134420407	134420417	+	9.4498	0.0169	0.0598	0.01384	0.01786	0.0171
chr2	134795196	134795206	-	9.4498	0.00851	0.03769	0.01144	0.02268	0.02139
chr2	134863555	134863565	-	6.16981	0.02198	0.00924	0.01261	0.01333	0.01671
chr2	136088504	136088514	+	8.08166	0.01862	0.0179	0.02007	0.02089	0.01872
chr2	139411169	139411179	+	6.16981	0.01455	0.02039	0.01127	0.01051	0.01632
chr2	140073686	140073696	-	7.76787	0.0137	0.01018	0.01164	0.01767	0.01621
chr2	142236612	142236622	-	6.16981	0.00983	0.0108	0.00648	0.01476	0.01034
chr2	142545951	142545961	-	8.08166	0.01218	0.01186	0.01366	0.01603	0.0288
chr2	144441048	144441058	-	9.4498	0.01774	0.02079	0.01562	0.01645	0.01946
chr2	148447638	148447648	+	9.28098	0.01408	0.01486	0.01279	0.01044	0.01593
chr2	151917272	151917282	+	5.71102	0.00875	0.04238	0.01426	0.01185	0.0122
chr2	152095066	152095076	+	7.76945	0.01894	0.01401	0.02866	0.04208	0.03408
chr2	156436624	156436634	+	9.4498	0.1614	0.15685	0.11848	0.16635	0.14103
chr2	157968352	157968362	+	7.76787	0.01405	0.0106	0.01434	0.01327	0.02018
chr2	159108346	159108356	-	9.4498	0.19576	0.23603	0.15383	0.13723	0.13312
chr2	159456884	159456894	+	7.76945	0.02094	0.01863	0.01572	0.02401	0.02112
chr2	160397678	160397688	-	8.54203	0.01348	0.05511	0.0157	0.02439	0.01658
chr2	162579307	162579317	+	6.08328	0.01432	0.00943	0.0193	0.02565	0.02117
chr2	169259023	169259033	+	6.48359	0.02301	0.00871	0.02284	0.02282	0.01652
chr2	172239976	172239986	-	7.68292	0.01269	0.01035	0.01144	0.01325	0.01255
chr2	172257033	172257043	-	6.48359	0.01279	0.08573	0.02425	0.01585	0.0331
chr2	174633853	174633863	+	6.48359	0.05767	0.106	0.09612	0.07148	0.04083
chr2	175106428	175106438	+	8.85581	0.01891	0.01568	0.01638	0.01127	0.01286
chr2	177844986	177844996	-	8.54203	0.00976	0.03485	0.0096	0.01235	0.0116
chr2	180867429	180867439	+	6.16981	0.00918	0.00768	0.01549	0.01184	0.01936
chr2	181842624	181842634	+	7.76945	0.07137	0.01085	0.02962	0.07648	0.01415
chr2	187995737	187995747	-	9.6813	0.01645	0.00931	0.01545	0.01343	0.02656
chr2	188983619	188983629	+	8.85581	0.02635	0.01626	0.02341	0.02379	0.04641
chr2	190534766	190534776	+	8.54203	0.21976	0.40114	0.21698	0.27418	0.25052
chr2	190718994	190719004	+	8.4555	0.40004	0.52105	0.75645	0.50516	0.70903
chr2	196490138	196490148	+	7.07758	0.01206	0.00706	0.00743	0.01044	0.0113
chr2	202849543	202849553	+	7.76945	0.01531	0.02891	0.02526	0.02278	0.0279
chr2	205703894	205703904	-	5.71102	0.02263	0.06846	0.02348	0.02106	0.0209
chr2	207155898	207155908	-	8.4555	0.01903	0.01243	0.01617	0.0187	0.02525
chr2	207334517	207334527	+	6.48359	0.0381	0.16426	0.04938	0.04516	0.05702
chr2	208192912	208192922	+	8.08166	0.0072	0.00797	0.01056	0.01128	0.01662
chr2	210365777	210365787	+	8.54203	0.01654	0.00864	0.01443	0.01461	0.01956
chr2	212422530	212422540	+	8.08324	0.02246	0.00813	0.01487	0.01758	0.01767
chr2	214411429	214411439	+	6.08328	0.02904	0.00965	0.01522	0.01934	0.01573
chr2	214810281	214810291	-	7.07758	0.25873	0.42746	0.29766	0.26582	0.25616
chr2	215246214	215246224	+	7.76787	0.01638	0.01179	0.01465	0.02359	0.01684
chr2	215949410	215949420	-	6.08328	0.06387	0.02502	0.04314	0.05612	0.04129
chr2	217707222	217707232	+	8.08166	0.43909	0.68744	0.52333	0.50178	0.66086
chr2	220009320	220009330	-	6.08328	0.00864	0.01377	0.00498	0.00591	0.01454
chr2	220651763	220651773	+	6.16981	0.00697	0.01171	0.00669	0.00792	0.01115
chr2	225041579	225041589	+	8.67564	0.07843	0.07431	0.07146	0.0544	0.03943
chr2	227325269	227325279	-	9.36751	1.1389	1.1026	0.77308	1.0795	1.04942
chr2	229526488	229526498	-	7.90306	0.01086	0.01224	0.00881	0.01356	0.02042
chr2	231891021	231891031	-	11.04786	0.0398	0.11911	0.02837	0.03929	0.05045
chr2	232649248	232649258	-	6.99529	0.05397	0.01953	0.05168	0.04037	0.04422
chr2	234024306	234024316	-	10.05356	0.01148	0.01306	0.02134	0.02471	0.01995
chr2	234334320	234334330	-	6.16981	0.01523	0.03667	0.00942	0.01495	0.02444
chr2	234545508	234545518	-	7.07758	0.04238	0.08435	0.02455	0.02188	0.03232
chr2	236826178	236826188	-	8.08324	0.05099	0.01188	0.03482	0.03796	0.04245
chr2	237497198	237497208	+	8.4555	0.29736	0.02092	0.21016	0.21022	0.14108
chr2	237630865	237630875	-	6.16981	0.02086	0.02152	0.02304	0.02422	0.02321
chr2	238601503	238601513	-	7.76945	0.0284	0.03503	0.02076	0.02473	0.05567
chr2	239098325	239098335	-	9.4498	0.14489	0.14222	0.13744	0.09296	0.07075
chr2	239240804	239240814	-	10.14009	0.02943	0.03468	0.0297	0.0385	0.04756
chr2	241237006	241237016	-	6.16981	0.25871	0.2612	0.25918	0.25607	0.26506
chr2	241490580	241490590	-	7.68134	0.03579	0.02859	0.03348	0.03498	0.03234
chr2	241936651	241936661	-	8.54203	0.02338	0.01552	0.02592	0.02713	0.025
chr20	693459	693469	+	5.71102	0.01286	0.04274	0.01164	0.0146	0.01215
chr20	792019	792029	-	8.85581	0.01117	0.00811	0.00759	0.00866	0.0122
chr20	842222	842232	+	11.04786	0.16078	0.14808	0.1402	0.20024	0.12783
chr20	2289814	2289824	-	8.08324	0.01452	0.03108	0.05414	0.02329	0.01513
chr20	2470762	2470772	-	8.4555	1.13633	1.11521	0.93534	1.08768	1.13456
chr20	4937197	4937207	+	8.08324	0.02502	0.01667	0.03193	0.02687	0.02441
chr20	5119341	5119351	-	8.85581	0.16197	0.22595	0.18796	0.18348	0.16651
chr20	9239828	9239838	+	7.07758	0.01557	0.02614	0.01657	0.02398	0.02108
chr20	19049898	19049908	+	8.08324	0.02041	0.09122	0.03679	0.02314	0.02503
chr20	19816369	19816379	-	7.76787	0.01905	0.01507	0.01962	0.01319	0.02575
chr20	19838653	19838663	-	7.76945	0.01684	0.11351	0.01385	0.01412	0.01821
chr20	20538490	20538500	+	6.48359	0.01487	0.00769	0.01341	0.01224	0.01133
chr20	23097148	23097158	+	8.4555	0.01256	0.04186	0.01142	0.01783	0.02625
chr20	23350048	23350058	-	7.07758	0.63891	0.91775	0.64454	0.72423	0.69444
chr20	23468589	23468599	-	9.28098	0.01888	0.00692	0.01066	0.02007	0.01422
chr20	23881634	23881644	+	7.68292	0.01857	0.00654	0.01144	0.02377	0.02033
chr20	24918312	24918322	-	5.71102	0.05026	0.03682	0.0392	0.04901	0.04713
chr20	25280962	25280972	-	7.07758	0.05013	0.03347	0.04397	0.06936	0.03935
chr20	25586134	25586144	-	6.16981	0.05693	0.06691	0.04367	0.06401	0.04425
chr20	25846949	25846959	+	5.71102	0.07957	0.02616	0.06731	0.05895	0.03861
chr20	29319892	29319902	+	7.07758	0.01405	0.01142	0.02266	0.0198	0.03125
chr20	29320400	29320410	+	5.71102	0.02005	0.02013	0.0217	0.02153	0.03827
chr20	29325407	29325417	+	6.08328	0.02946	0.01975	0.02764	0.03899	0.03026
chr20	29396432	29396442	-	8.54203	0.0338	0.01981	0.02632	0.0331	0.03911
chr20	29409553	29409563	-	5.71102	0.01939	0.01625	0.02473	0.0258	0.02775
chr20	29443455	29443465	+	7.76945	0.05534	0.05447	0.04941	0.06264	0.05409
chr20	29762419	29762429	-	6.99529	0.03321	0.04025	0.03398	0.04514	0.03614
chr20	29765349	29765359	-	7.76945	0.01081	0.03194	0.03933	0.01789	0.02331
chr20	29874889	29874899	-	6.48359	0.03545	0.0303	0.04491	0.0475	0.04617
chr20	29875845	29875855	-	6.16981	0.05372	0.06663	0.07298	0.06813	0.07121
chr20	29876744	29876754	-	9.4498	0.04885	0.04919	0.05508	0.05672	0.0593
chr20	29878580	29878590	+	6.99529	0.14286	0.20797	0.21618	0.20038	0.14454
chr20	30812068	30812078	+	7.90306	0.09965	0.12136	0.08486	0.11208	0.12104
chr20	30813613	30813623	+	8.08324	0.03496	0.03224	0.0347	0.04571	0.04763
chr20	30814512	30814522	+	6.16981	0.03948	0.03514	0.04193	0.05399	0.04216
chr20	30898814	30898824	-	7.76787	0.00836	0.00886	0.00778	0.01124	0.01949
chr20	30899909	30899919	+	6.99529	0.04111	0.05773	0.0403	0.04116	0.06167
chr20	31739570	31739580	+	6.305	0.12238	0.23884	0.14057	0.16077	0.11918
chr20	32019252	32019262	+	8.54203	0.02469	0.02658	0.02553	0.03093	0.02905
chr20	32528407	32528417	-	8.08166	0.02589	0.02703	0.02689	0.042	0.03106
chr20	33209965	33209975	+	7.76945	0.11042	0.0541	0.06335	0.10515	0.12591
chr20	37095584	37095594	-	9.4498	0.10327	0.25499	0.16751	0.1279	0.08084
chr20	40275971	40275981	+	6.16981	0.01292	0.01321	0.01674	0.01386	0.01773
chr20	41006060	41006070	+	8.67722	0.05695	0.03358	0.07038	0.04733	0.03853
chr20	44959218	44959228	+	8.54203	0.03412	0.09217	0.03981	0.03964	0.04871
chr20	45114983	45114993	-	7.68292	0.01371	0.0118	0.01354	0.01264	0.01145
chr20	45873250	45873260	-	6.08328	0.02845	0.04771	0.0814	0.05656	0.05195
chr20	46207693	46207703	-	6.16981	0.01862	0.01174	0.02399	0.02106	0.02015
chr20	47746364	47746374	+	8.54203	0.01873	0.01484	0.02462	0.02924	0.02332
chr20	48179833	48179843	-	8.54203	0.02348	0.00849	0.01671	0.01689	0.02458
chr20	48225303	48225313	-	8.54203	0.07097	0.01548	0.03734	0.03785	0.0241
chr20	48735232	48735242	+	8.67564	0.02947	0.01438	0.03718	0.04511	0.0293
chr20	48797764	48797774	-	6.16981	0.038	0.02935	0.04027	0.04523	0.03038
chr20	49046320	49046330	-	6.48359	2.1071	1.36138	1.51673	1.75765	1.413
chr20	49877633	49877643	-	7.76945	0.01996	0.0104	0.0147	0.01921	0.02503
